cid,amount_requested,Age_at_application,Young,Scenior,Resi_status,monthly_rent_amount,Direct_deposit_flag,Vintage,loan_duration,Payment_Ach_Flag,num_payments,Amount_per_payment,Payment_frequency,payment_amount,amount_approved,Remaining Balance,Unapproved_amount,duration_approved,Unapproved_duration,Unhappy_approve,area1,area2,area3,Housing_turnover,bank_old_customer_flag,monthly_income_amount,Debt to Income Ratio,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,how_use_money,other_iuse,bills_use,car_use,rent_use,school_use,overdraft_use,medical_use
f3d38620a8,700,26,0,0,0,0,1,2011,7,1,13,38.46153846,2.166666667,77.39,500,422.61,-200,6,1,1,1,0,0,1,0,1860,0.268817204,617,576,603,653,592,Other,1,0,0,0,0,0,0
634ffccb27,500,42,0,0,1,0,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,1,0,0,0,3000,0.166666667,530,511,525,628,581,Other,1,0,0,0,0,0,0
64109698d0,500,42,0,0,1,400,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,1,0,0,0,1200,0.416666667,501,576,605,638,593,Rent / Mortgage,0,0,0,1,0,0,0
92e08ae66b,500,43,0,0,1,750,1,2011,8,1,13,38.46153846,1.625,77.39,500,422.61,0,6,2,1,1,0,0,0,1,3500,0.142857143,718,594,589,649,582,Other,1,0,0,0,0,0,0
2e87ce0cd1,500,38,0,0,1,525,1,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,1,0,0,1,1,670,0.746268657,719,571,639,649,617,Other,1,0,0,0,0,0,0
198d721eea,300,31,0,0,1,575,1,2011,3,1,6,50,2,81.6,300,218.4,0,3,0,0,0,0,1,0,1,2200,0.136363636,719,647,687,705,600,Other,1,0,0,0,0,0,0
e1a510cf21,600,21,1,0,1,400,0,2011,8,1,6,100,0.75,171.75,500,328.25,-100,6,2,1,1,0,0,1,1,800,0.625,616,526,555,618,571,Rent / Mortgage,0,0,0,1,0,0,0
6ec6b5510f,800,61,0,1,1,795,1,2011,8,1,6,83.33333333,1,171.75,500,328.25,-300,6,2,1,0,1,0,0,0,4141,0.120743782,705,513,519,640,585,Other,1,0,0,0,0,0,0
0496faadcc,500,64,0,1,0,1120,1,2011,6,1,6,83.33333333,1,171.75,500,328.25,0,6,0,0,0,1,0,1,1,3500,0.142857143,763,627,650,667,643,Bills (General),0,1,0,0,0,0,0
48bb9ada7a,800,53,0,0,0,601,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,0,1,0,0,0,1500,0.333333333,583,536,543,673,576,Other,1,0,0,0,0,0,0
8b4cad490a,300,29,0,0,1,650,0,2011,8,1,13,23.07692308,2.166666667,46.43,300,253.57,0,6,2,1,0,1,0,1,0,1100,0.272727273,645,518,536,621,582,Bills (Auto),0,1,0,0,0,0,0
4b0efc13d5,800,39,0,0,1,900,1,2011,6,1,12,66.66666667,2,84.03,500,415.97,-300,6,0,1,1,0,0,0,1,4400,0.113636364,762,544,547,680,569,Bills (General),0,1,0,0,0,0,0
f3b30eacf4,800,31,0,0,1,850,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,1,0,0,0,0,5800,0.137931034,530,541,602,596,595,Bills (General),0,1,0,0,0,0,0
cb6079f063,500,53,0,0,0,558,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,1,4032,0.124007937,492,568,587,680,628,Bills (Auto),0,1,0,0,0,0,0
4f9832ab95,400,36,0,0,1,640,1,2011,5,1,10,40,2,73.74,400,326.26,0,5,0,0,1,0,0,0,1,3080,0.12987013,708,587,631,672,605,Bills (Auto),0,1,0,0,0,0,0
4c203dce81,500,52,0,0,0,0,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,0,1,1,0,1504,0.332446809,596,550,539,668,578,Bills (Auto),0,1,0,0,0,0,0
dd33da2634,800,41,0,0,1,750,1,2011,6,1,12,66.66666667,2,84.03,500,415.97,-300,6,0,1,1,0,0,0,1,2360,0.211864407,538,522,509,631,586,Bills (Medical),0,1,0,0,0,0,0
16974da9d2,500,65,0,1,0,377,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,1,0,0,1,1,2800,0.178571429,757,583,598,680,605,Bills (Auto),0,1,0,0,0,0,0
dce2dddbe1,500,24,1,0,1,400,1,2011,8,1,13,38.46153846,1.625,77.39,500,422.61,0,6,2,1,0,1,0,0,1,1700,0.294117647,542,617,634,712,592,Other,1,0,0,0,0,0,0
18a3de5c4e,600,41,0,0,0,829,0,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,-100,6,0,1,0,1,0,1,0,2197,0.227583068,499,509,508,642,570,Other,1,0,0,0,0,0,0
4ad60935b0,300,45,0,0,0,1100,0,2011,5,1,10,30,2,56.82,300,243.18,0,5,0,0,0,0,1,1,1,7600,0.039473684,765,601,641,671,627,Bills (General),0,1,0,0,0,0,0
854656e5ae,800,39,0,0,1,250,0,2011,7,1,12,41.66666667,2,84.03,500,415.97,-300,6,1,1,1,0,0,1,0,1400,0.357142857,555,518,507,615,583,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
a03771ac8f,400,48,0,0,0,500,1,2011,4,1,8,50,2,86.79,400,313.21,0,4,0,0,0,0,1,1,0,1640,0.243902439,677,555,583,668,594,Bills (General),0,1,0,0,0,0,0
386efbfec9,300,51,0,0,0,0,1,2011,5,1,5,60,1,116.34,300,183.66,0,5,0,0,0,0,1,1,1,1438,0.208623088,290,610,648,693,627,Bills (Auto),0,1,0,0,0,0,0
913cc5d28c,300,52,0,0,1,100,1,2011,5,1,5,60,1,116.34,300,183.66,0,5,0,0,1,0,0,1,0,665,0.45112782,670,530,563,670,583,Bills (General),0,1,0,0,0,0,0
6682454493,500,44,0,0,0,850,1,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,0,0,1,1,1,2800,0.178571429,771,599,657,689,617,Bills (General),0,1,0,0,0,0,0
7c87a6e8fb,800,37,0,0,1,1100,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,1,0,0,1,0,2400,0.208333333,616,573,565,658,615,Bills (General),0,1,0,0,0,0,0
f3fc8fe47c,500,50,0,0,0,0,1,2011,3,1,6,83.33333333,2,138.48,500,361.52,0,3,0,0,1,0,0,1,1,2008,0.249003984,716,556,583,680,621,Other,1,0,0,0,0,0,0
ee7e6942c9,400,35,0,0,1,300,0,2011,4,1,8,50,2,86.79,400,313.21,0,4,0,0,0,0,1,0,0,1080,0.37037037,521,615,664,725,609,Bills (Auto),0,1,0,0,0,0,0
1feb90df44,500,35,0,0,1,375,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,1,0,0,1,1,1300,0.384615385,585,581,634,663,616,Bills (Auto),0,1,0,0,0,0,0
83a8fb7a7b,800,33,0,0,1,739,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,1,0,0,0,0,1350,0.37037037,616,501,501,501,546,Bills (Auto),0,1,0,0,0,0,0
0ed287a5a0,500,47,0,0,1,325,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,0,0,1,0,1,5400,0.092592593,713,564,568,636,579,Bills (General),0,1,0,0,0,0,0
bf63ea5ae7,600,22,1,0,1,200,1,2011,8,1,13,46.15384615,1.625,77.39,500,422.61,-100,6,2,1,0,1,0,1,1,2600,0.192307692,584,501,555,663,560,Bills (Auto),0,1,0,0,0,0,0
a4c59d3ddc,500,56,0,0,1,325,1,2011,8,1,6,83.33333333,0.75,171.75,500,328.25,0,6,2,1,0,1,0,1,1,1300,0.384615385,616,501,501,602,572,Bills (General),0,1,0,0,0,0,0
8fb5c17407,600,49,0,0,0,0,0,2011,5,1,10,60,2,110.61,600,489.39,0,5,0,0,0,1,0,1,1,1612,0.372208437,410,604,657,700,637,Bills (Home / Utilities),0,1,0,0,0,0,0
34bfacce90,500,21,1,0,1,275,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,0,1,0,1,1600,0.3125,716,570,618,596,571,Rent / Mortgage,0,0,0,1,0,0,0
49d66b397b,800,58,0,0,1,450,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,1,0,0,1,0,3200,0.25,521,609,632,644,637,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
c2574704fe,500,50,0,0,1,400,0,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,0,600,0.833333333,638,580,620,641,600,Bills (General),0,1,0,0,0,0,0
f4303aa63e,800,48,0,0,0,1450,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,1,0,0,1,1,3300,0.242424242,785,573,561,680,619,School,0,0,0,0,1,0,0
593aa244cd,300,31,0,0,1,1500,1,2011,3,1,6,50,2,81.6,300,218.4,0,3,0,0,1,0,0,0,0,4100,0.073170732,544,612,619,627,605,Bills (Home / Utilities),0,1,0,0,0,0,0
49db48aa10,800,49,0,0,1,725,1,2011,5,1,10,50,2,92.17,500,407.83,-300,5,0,1,0,1,0,1,0,3400,0.147058824,582,604,622,670,613,Bills (General),0,1,0,0,0,0,0
e1d353d5a7,700,58,0,0,0,300,1,2011,3,1,3,233.3333333,1,398.56,700,301.44,0,3,0,0,0,1,0,1,1,2356,0.297113752,735,593,653,687,639,Bills (General),0,1,0,0,0,0,0
3849ce77ad,500,56,0,0,0,325,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,0,0,1172,0.42662116,765,531,543,680,591,Bills (Auto),0,1,0,0,0,0,0
d362d7331b,500,40,0,0,0,287,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,1,0,4600,0.108695652,521,516,552,644,596,Bills (Medical),0,1,0,0,0,0,0
7f4927b467,800,39,0,0,1,475,0,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,0,1,0,1,0,1440,0.347222222,621,532,597,656,593,Bills (General),0,1,0,0,0,0,0
6523bf1928,500,30,0,0,1,624,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,1,3200,0.15625,716,556,593,651,605,Bills (General),0,1,0,0,0,0,0
593c2aeb25,300,36,0,0,1,600,0,2011,3,1,6,50,2,81.6,300,218.4,0,3,0,0,0,1,0,1,1,1600,0.1875,645,565,632,655,594,Bills (Auto),0,1,0,0,0,0,0
a678f310f6,500,42,0,0,1,150,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,0,1,0,1,3350,0.149253731,528,534,556,647,597,Other,1,0,0,0,0,0,0
f6010b85b6,800,33,0,0,1,0,1,2011,8,1,6,133.3333333,0.75,171.75,500,328.25,-300,6,2,1,1,0,0,1,1,1190,0.420168067,541,571,643,648,602,Bills (Auto),0,1,0,0,0,0,0
b639616192,500,31,0,0,1,0,0,2011,3,1,6,83.33333333,2,138.48,500,361.52,0,3,0,0,0,1,0,1,1,5500,0.090909091,645,532,567,676,608,Bills (General),0,1,0,0,0,0,0
0656fb0433,800,24,1,0,1,0,1,2011,8,1,13,61.53846154,1.625,77.39,500,422.61,-300,6,2,1,1,0,0,1,1,1000,0.5,760,637,674,726,600,Other,1,0,0,0,0,0,0
1d1df8b519,800,39,0,0,1,1000,1,2011,6,1,13,61.53846154,2.166666667,77.39,500,422.61,-300,6,0,1,0,1,0,1,1,3200,0.15625,550,538,553,660,604,Bills (Medical),0,1,0,0,0,0,0
61b62e57a0,800,30,0,0,1,550,0,2011,8,1,16,50,2,113.77,800,686.23,0,8,0,0,1,0,0,1,1,3400,0.235294118,305,566,639,676,617,Other,1,0,0,0,0,0,0
e58ecc1949,500,45,0,0,0,0,0,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,0,2000,0.25,785,502,546,675,565,Bills (Auto),0,1,0,0,0,0,0
19ad6a3ba1,500,64,0,1,1,200,1,2011,6,1,12,41.66666667,2,84.03,500,415.97,0,6,0,0,0,1,0,1,1,4652,0.107480653,547,560,594,680,624,Bills (General),0,1,0,0,0,0,0
b3125d2d1e,400,33,0,0,1,400,1,2011,8,1,13,30.76923077,2.166666667,61.91,400,338.09,0,6,2,1,1,0,0,0,0,640,0.625,252,564,629,652,589,Bills (Auto),0,1,0,0,0,0,0
76331677da,400,33,0,0,0,1054,1,2011,5,1,10,40,2,75.76,400,324.24,0,5,0,0,1,0,0,1,1,1600,0.25,576,589,607,680,628,Bills (Auto),0,1,0,0,0,0,0
33ba597a62,800,44,0,0,0,0,1,2011,8,1,6,83.33333333,1,171.75,500,328.25,-300,6,2,1,0,1,0,1,0,2500,0.2,50,543,554,642,600,Bills (Medical),0,1,0,0,0,0,0
adb83de95b,800,48,0,0,0,250,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,1,0,0,1,1,2050,0.390243902,561,637,678,700,648,Bills (General),0,1,0,0,0,0,0
c2be9535f9,700,18,1,0,1,250,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,-200,6,0,1,1,0,0,0,0,1400,0.357142857,574,598,619,649,574,Bills (Auto),0,1,0,0,0,0,0
ca19ee210a,800,46,0,0,1,595,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,0,1,0,0,0,2198,0.227479527,543,539,532,629,598,Bills (General),0,1,0,0,0,0,0
596602edc6,600,47,0,0,0,0,0,2011,5,1,10,60,2,92.17,500,407.83,-100,5,0,1,0,1,0,1,1,2200,0.227272727,765,526,566,661,606,Other,1,0,0,0,0,0,0
09c978cb8f,700,57,0,0,0,900,0,2011,6,1,6,116.6666667,1,240.46,700,459.54,0,6,0,0,0,1,0,1,1,2340,0.299145299,541,615,642,683,629,Bills (Medical),0,1,0,0,0,0,0
13138a81a1,800,51,0,0,0,920,1,2011,6,1,12,66.66666667,2,134.45,800,665.55,0,6,0,0,1,0,0,1,1,6100,0.131147541,425,618,679,723,639,Other,1,0,0,0,0,0,0
5439075aa3,800,57,0,0,0,200,1,2011,8,1,13,61.53846154,1.625,77.39,500,422.61,-300,6,2,1,0,1,0,1,1,1640,0.304878049,583,547,556,680,599,Other,1,0,0,0,0,0,0
0e3bd4d42d,500,31,0,0,1,350,0,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,0,0,1,0,0,1700,0.294117647,529,524,543,642,587,Bills (Auto),0,1,0,0,0,0,0
1370c4a71e,800,38,0,0,1,0,1,2011,5,1,10,50,2,92.17,500,407.83,-300,5,0,1,1,0,0,0,0,1150,0.434782609,538,533,545,624,566,Bills (General),0,1,0,0,0,0,0
fac4f13374,700,43,0,0,1,595,1,2011,8,1,6,116.6666667,0.75,171.75,500,328.25,-200,6,2,1,0,1,0,1,1,1500,0.333333333,297,543,564,655,603,Bills (General),0,1,0,0,0,0,0
47ab15e7c8,500,37,0,0,1,400,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,1,0,0,0,1340,0.373134328,754,530,572,638,600,Bills (General),0,1,0,0,0,0,0
143d298c7c,800,64,0,1,1,1000,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,1,0,0,1,1,2600,0.307692308,544,581,640,659,635,Bills (General),0,1,0,0,0,0,0
7752f74e8c,300,45,0,0,0,1500,1,2011,3,1,3,100,1,170.81,300,129.19,0,3,0,0,1,0,0,0,0,3752,0.079957356,677,616,647,692,622,Other,1,0,0,0,0,0,0
81ab69a1e5,300,32,0,0,0,399,0,2011,8,1,13,23.07692308,1.625,46.43,300,253.57,0,6,2,1,0,1,0,1,1,920,0.326086957,765,501,513,640,557,Other,1,0,0,0,0,0,0
b80dcfbe17,300,52,0,0,1,955,1,2011,8,1,13,23.07692308,2.166666667,46.43,300,253.57,0,6,2,1,1,0,0,1,0,2600,0.115384615,243,553,561,654,603,Bills (General),0,1,0,0,0,0,0
e6d036221e,800,37,0,0,1,500,0,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,0,1,0,1,1,3800,0.210526316,405,604,651,668,635,Bills (General),0,1,0,0,0,0,0
fbd6872845,800,46,0,0,0,605,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,0,0,1,1,1,5200,0.153846154,638,670,737,797,641,Bills (Medical),0,1,0,0,0,0,0
5f297dc29e,500,42,0,0,1,205,1,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,1,0,0,0,0,1200,0.416666667,538,560,569,675,579,Bills (General),0,1,0,0,0,0,0
a849347b5d,800,43,0,0,1,825,1,2011,5,1,10,80,2,147.47,800,652.53,0,5,0,0,1,0,0,0,0,2800,0.285714286,595,543,508,645,580,Other,1,0,0,0,0,0,0
f38fb5a368,500,54,0,0,1,300,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,0,1,1,1,2576,0.194099379,231,594,642,681,623,Bills (Auto),0,1,0,0,0,0,0
467243e969,600,61,0,1,0,820,1,2011,6,1,13,46.15384615,2.166666667,92.87,600,507.13,0,6,0,0,1,0,0,1,1,3432,0.174825175,762,614,668,703,637,Bills (Auto),0,1,0,0,0,0,0
7a73f18e99,700,70,0,1,0,175,1,2011,8,1,8,87.5,1,202.79,700,497.21,0,8,0,0,1,0,0,1,1,1710,0.409356725,668,535,590,663,594,Bills (General),0,1,0,0,0,0,0
e055a6d920,800,34,0,0,0,1839,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,1,0,0,1,1,6000,0.133333333,735,586,563,680,619,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
f9891e0e6a,800,31,0,0,1,1200,1,2011,3,1,6,133.3333333,2,221.57,800,578.43,0,3,0,0,1,0,0,1,1,11000,0.072727273,572,595,639,659,635,Other,1,0,0,0,0,0,0
c19c04cf81,800,40,0,0,0,1200,0,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,0,1,0,1,0,3600,0.138888889,530,597,638,680,608,Bills (Medical),0,1,0,0,0,0,0
2c02e1da11,500,31,0,0,0,500,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,1,0,1,1,1800,0.277777778,661,511,585,582,577,Bills (Auto),0,1,0,0,0,0,0
43d6342983,800,42,0,0,0,600,1,2011,8,1,17,47.05882353,2.125,105.88,800,694.12,0,8,0,0,0,1,0,1,1,2180,0.366972477,515,551,558,680,610,Bills (Home / Utilities),0,1,0,0,0,0,0
29d3bb181f,500,39,0,0,1,950,1,2011,6,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,0,0,1,0,0,1,1,3800,0.131578947,771,604,625,664,606,Bills (Medical),0,1,0,0,0,0,0
6a05747a94,500,49,0,0,1,0,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,1,0,1,1,4700,0.106382979,534,546,565,664,591,Bills (Home / Utilities),0,1,0,0,0,0,0
b0d8806c09,700,37,0,0,1,400,1,2011,8,1,13,53.84615385,1.625,77.39,500,422.61,-200,6,2,1,0,0,1,0,1,1400,0.357142857,528,597,631,654,598,Bills (Home / Utilities),0,1,0,0,0,0,0
28f096ef8a,400,59,0,0,0,812,1,2011,3,1,6,66.66666667,2,108.8,400,291.2,0,3,0,0,1,0,0,1,1,1112,0.35971223,717,616,710,757,629,Bills (Medical),0,1,0,0,0,0,0
c8c582bce9,800,46,0,0,1,950,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-300,6,2,1,1,0,0,0,0,2800,0.178571429,530,552,538,675,601,Bills (Medical),0,1,0,0,0,0,0
3c182138f2,400,43,0,0,1,100,0,2011,6,1,13,30.76923077,2.166666667,61.91,400,338.09,0,6,0,0,0,0,1,1,0,1550,0.258064516,581,578,611,643,607,Bills (Medical),0,1,0,0,0,0,0
b15ff0b371,500,56,0,0,1,320,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,0,0,1,1,1,1099,0.454959054,577,638,711,741,632,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
fbee9e84fb,300,49,0,0,0,782,1,2011,3,1,6,50,2,83.09,300,216.91,0,3,0,0,0,0,1,1,1,2096,0.143129771,492,552,573,680,606,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
0a57b0da19,500,28,0,0,1,800,1,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,1,0,0,0,1,2000,0.25,586,533,557,674,589,Bills (General),0,1,0,0,0,0,0
e3b019131f,800,51,0,0,1,232,1,2011,8,1,6,83.33333333,1,171.75,500,328.25,-300,6,2,1,1,0,0,1,0,1250,0.4,541,611,703,747,610,Other,1,0,0,0,0,0,0
ac43002afc,800,28,0,0,1,570,1,2011,6,1,13,61.53846154,2.166666667,77.39,500,422.61,-300,6,0,1,1,0,0,0,1,2800,0.178571429,539,678,668,720,617,Bills (Auto),0,1,0,0,0,0,0
3618df83df,600,54,0,0,1,300,0,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,-100,6,2,1,0,1,0,1,0,1666,0.300120048,681,514,545,645,569,Bills (Auto),0,1,0,0,0,0,0
731138235a,500,32,0,0,1,750,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,1,2200,0.227272727,616,599,630,690,630,Other,1,0,0,0,0,0,0
4544b2a207,500,37,0,0,1,630,0,2011,5,1,10,50,2,94.7,500,405.3,0,5,0,0,0,0,1,0,1,2000,0.25,763,580,637,681,598,Bills (Auto),0,1,0,0,0,0,0
4cc3b17641,600,31,0,0,1,1500,1,2011,4,1,8,75,2,130.18,600,469.82,0,4,0,0,1,0,0,0,1,2800,0.214285714,745,673,719,734,636,Bills (General),0,1,0,0,0,0,0
ac6017f4a3,500,34,0,0,1,605,1,2011,8,1,13,38.46153846,2.166666667,77.39,500,422.61,0,6,2,1,1,0,0,0,0,1640,0.304878049,50,561,557,656,613,Bills (General),0,1,0,0,0,0,0
a332a2aa07,500,54,0,0,1,200,1,2011,8,1,8,62.5,1,144.85,500,355.15,0,8,0,0,0,1,0,0,0,2800,0.178571429,453,565,563,630,613,Bills (Auto),0,1,0,0,0,0,0
4c20d8d5a6,800,35,0,0,1,1500,1,2011,7,1,15,53.33333333,2.142857143,113.56,800,686.44,0,7,0,0,1,0,0,0,0,4878,0.16400164,766,603,627,681,618,Bills (Auto),0,1,0,0,0,0,0
cf95657c97,500,38,0,0,1,595,1,2011,6,1,6,83.33333333,1,171.75,500,328.25,0,6,0,0,0,0,1,0,0,1800,0.277777778,354,537,536,653,576,Bills (Home / Utilities),0,1,0,0,0,0,0
5878242d8f,700,49,0,0,1,300,1,2011,5,1,10,50,2,92.17,500,407.83,-200,5,0,1,1,0,0,1,0,1932,0.258799172,624,537,573,674,609,Other,1,0,0,0,0,0,0
2a602e96e8,500,23,1,0,1,300,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,0,1,0,1,0,1400,0.357142857,530,506,548,620,567,Bills (Auto),0,1,0,0,0,0,0
5be2d50923,500,42,0,0,0,0,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,0,0,3000,0.166666667,329,597,649,666,620,Bills (Auto),0,1,0,0,0,0,0
23f388704f,700,57,0,0,1,450,1,2011,8,1,17,41.17647059,2.125,92.64,700,607.36,0,8,0,0,1,0,0,0,1,1000,0.7,50,594,618,650,608,Bills (General),0,1,0,0,0,0,0
b82eba744a,500,23,1,0,1,350,0,2011,5,1,5,100,1,193.91,500,306.09,0,5,0,0,1,0,0,0,0,1500,0.333333333,655,605,661,727,617,Bills (Home / Utilities),0,1,0,0,0,0,0
49ab118eee,800,26,0,0,0,1300,0,2011,8,1,6,133.3333333,0.75,171.75,500,328.25,-300,6,2,1,1,0,0,0,1,4251,0.117619384,661,501,509,643,555,Bills (Auto),0,1,0,0,0,0,0
cef1eb6129,800,55,0,0,0,960,1,2011,8,1,8,100,1,231.76,800,568.24,0,8,0,0,0,1,0,1,1,3700,0.216216216,660,561,568,680,611,Bills (Medical),0,1,0,0,0,0,0
e170390af6,500,27,0,0,1,400,1,2011,5,1,10,50,2,92.17,500,407.83,0,5,0,0,1,0,0,1,0,2700,0.185185185,544,590,626,640,613,Bills (General),0,1,0,0,0,0,0
23c9417208,800,40,0,0,0,915,1,2011,8,1,16,50,2,113.77,800,686.23,0,8,0,0,0,1,0,0,1,1600,0.5,603,582,640,702,624,Bills (General),0,1,0,0,0,0,0
e38ae83ed4,600,37,0,0,0,518,1,2011,6,1,13,46.15384615,2.166666667,77.39,500,422.61,-100,6,0,1,1,0,0,0,1,2000,0.25,544,582,624,659,614,Bills (Medical),0,1,0,0,0,0,0
1be74f36fe,800,40,0,0,1,850,0,2011,6,1,12,41.66666667,2,84.03,500,415.97,-300,6,0,1,1,0,0,0,0,3288,0.152068127,583,629,653,684,609,Bills (Medical),0,1,0,0,0,0,0
805206719d,300,67,0,1,1,200,1,2011,3,1,3,100,1,170.81,300,129.19,0,3,0,0,1,0,0,1,0,1363,0.220102715,568,545,551,680,592,Bills (General),0,1,0,0,0,0,0
241143a07a,800,31,0,0,1,375,0,2011,8,1,12,66.66666667,1.5,84.03,500,415.97,-300,6,2,1,0,1,0,0,1,2404,0.207986689,715,570,595,570,584,Bills (General),0,1,0,0,0,0,0
25dbbdd167,700,40,0,0,1,475,1,2011,5,1,5,100,1,193.91,500,306.09,-200,5,0,1,0,1,0,1,0,3500,0.142857143,716,556,548,607,589,Bills (General),0,1,0,0,0,0,0
c8f391ff67,300,34,0,0,1,250,1,2011,3,1,3,100,1,170.81,300,129.19,0,3,0,0,0,0,1,1,0,850,0.352941176,539,590,684,746,614,Bills (General),0,1,0,0,0,0,0
3a025755f3,800,25,0,0,1,0,1,2011,8,1,6,83.33333333,1,171.75,500,328.25,-300,6,2,1,1,0,0,1,0,1500,0.333333333,668,534,594,586,562,Bills (Auto),0,1,0,0,0,0,0
8807660348,700,61,0,1,0,685,1,2011,8,1,6,116.6666667,0.75,171.75,500,328.25,-200,6,2,1,1,0,0,1,1,2149,0.232666356,550,561,576,646,594,Other,1,0,0,0,0,0,0
85fb1842f6,800,29,0,0,1,710,1,2011,5,1,10,80,2,147.47,800,652.53,0,5,0,0,0,1,0,0,1,2400,0.333333333,521,552,608,633,596,Pay off loans / overdrawn acct,0,0,0,0,0,1,0
d842e21d04,800,54,0,0,1,475,1,2011,8,1,13,61.53846154,1.625,77.39,500,422.61,-300,6,2,1,0,0,1,1,1,2200,0.227272727,715,535,537,640,591,Bills (General),0,1,0,0,0,0,0
bab196e7cb,800,26,0,0,1,400,0,2011,8,1,12,66.66666667,1.5,84.03,500,415.97,-300,6,2,1,0,1,0,1,1,1300,0.384615385,670,568,617,668,596,Bills (General),0,1,0,0,0,0,0
981f0c1db3,300,35,0,0,1,825,0,2011,5,1,10,30,2,56.82,300,243.18,0,5,0,0,0,1,0,1,0,3915,0.076628352,540,543,573,645,603,Bills (Medical),0,1,0,0,0,0,0
fe7542440a,800,27,0,0,0,500,1,2011,5,1,10,50,2,94.7,500,405.3,-300,5,0,1,1,0,0,1,0,2127,0.235072873,547,581,617,672,602,Bills (Home / Utilities),0,1,0,0,0,0,0
dd87b5e504,800,51,0,0,0,741,0,2011,8,1,16,50,2,113.77,800,686.23,0,8,0,0,0,1,0,0,1,4600,0.173913043,642,652,671,711,654,School,0,0,0,0,1,0,0
7fe2aad46b,300,40,0,0,1,310,1,2011,5,1,5,60,1,116.34,300,183.66,0,5,0,0,0,0,1,1,1,1244,0.241157556,513,538,556,680,597,Other,1,0,0,0,0,0,0
00b5dc96d2,800,38,0,0,1,568,1,2011,8,1,12,41.66666667,2,84.03,500,415.97,-300,6,2,1,1,0,0,1,0,3800,0.131578947,521,531,596,641,603,Other,1,0,0,0,0,0,0
